"state_code";"state";"state_short";"municipality_code";"municipality";"municipality_noaccents";"region";"municipality_short";"state_municipality_short";"subreg";"id_region";"subregion"
"63";"QUINDÍO";"QUI";"63401";"LA TEBAIDA";"LA TEBAIDA";"Andean";"LT";"QUI_LT";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63470";"MONTENEGRO";"MONTENEGRO";"Andean";"MON";"QUI_MON";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63548";"PIJAO";"PIJAO";"Andean";"PIJ";"QUI_PIJ";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63594";"QUIMBAYA";"QUIMBAYA";"Andean";"QUI";"QUI_QUI";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"63";"QUINDÍO";"QUI";"63690";"SALENTO";"SALENTO";"Andean";"SAL";"QUI_SAL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66001";"PEREIRA";"PEREIRA";"Andean";"PER";"RIS_PER";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66045";"APÍA";"APIA";"Andean";"API";"RIS_API";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66075";"BALBOA";"BALBOA";"Andean";"BAL";"RIS_BAL";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66088";"BELÉN DE UMBRÍA";"BELEN DE UMBRIA";"Andean";"BU";"RIS_BU";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66170";"DOSQUEBRADAS";"DOSQUEBRADAS";"Andean";"DOS";"RIS_DOS";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66318";"GUÁTICA";"GUATICA";"Andean";"GUA";"RIS_GUA";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66383";"LA CELIA";"LA CELIA";"Andean";"LC";"RIS_LC";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66400";"LA VIRGINIA";"LA VIRGINIA";"Andean";"LV";"RIS_LV";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66440";"MARSELLA";"MARSELLA";"Andean";"MAR";"RIS_MAR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66456";"MISTRATÓ";"MISTRATO";"Andean";"MIS";"RIS_MIS";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66572";"PUEBLO RICO";"PUEBLO RICO";"Andean";"PR";"RIS_PR";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66594";"QUINCHÍA";"QUINCHIA";"Andean";"QUI";"RIS_QUI";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66682";"SANTA ROSA DE CABAL";"SANTA ROSA DE CABAL";"Andean";"SRC";"RIS_SRC";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"66";"RISARALDA";"RIS";"66687";"SANTUARIO";"SANTUARIO";"Andean";"SAN";"RIS_SAN";"EJE CAFETERO";"VI";"VI - EJE CAFETERO"
"05";"ANTIOQUIA";"ANT";"05495";"NECHÍ";"NECHI";"Andean";"NEC";"ANT_NEC";"LA MOJANA";"VI";"VI - LA MOJANA"
"41";"HUILA";"HUI";"41668";"SAN AGUSTÍN";"SAN AGUSTIN";"Andean";"SA";"HUI_SA";"MACIZO COLOMBIANO";"VI";"VI - MACIZO COLOMBIANO"
"05";"ANTIOQUIA";"ANT";"05579";"PUERTO BERRÍO";"PUERTO BERRIO";"Andean";"PB";"ANT_PB";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"05";"ANTIOQUIA";"ANT";"05585";"PUERTO NARE";"PUERTO NARE";"Andean";"PN";"ANT_PN";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"05";"ANTIOQUIA";"ANT";"05591";"PUERTO TRIUNFO";"PUERTO TRIUNFO";"Andean";"PT";"ANT_PT";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"05";"ANTIOQUIA";"ANT";"05893";"YONDÓ";"YONDO";"Andean";"YON";"ANT_YON";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"17";"CALDAS";"CAL";"17380";"LA DORADA";"LA DORADA";"Andean";"LD";"CAL_LD";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"25";"CUNDINAMARCA";"CUN";"25572";"PUERTO SALGAR";"PUERTO SALGAR";"Andean";"PS";"CUN_PS";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"25";"CUNDINAMARCA";"CUN";"25885";"YACOPÍ";"YACOPI";"Andean";"YAC";"CUN_YAC";"MAGDALENA MEDIO";"VI";"VI - MAGDALENA MEDIO"
"05";"ANTIOQUIA";"ANT";"05031";"AMALFI";"AMALFI";"Andean";"AMA";"ANT_AMA";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05040";"ANORÍ";"ANORI";"Andean";"ANO";"ANT_ANO";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05142";"CARACOLÍ";"CARACOLI";"Andean";"CAR";"ANT_CAR";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05190";"CISNEROS";"CISNEROS";"Andean";"CIS";"ANT_CIS";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05425";"MACEO";"MACEO";"Andean";"MAC";"ANT_MAC";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05604";"REMEDIOS";"REMEDIOS";"Andean";"REM";"ANT_REM";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05670";"SAN ROQUE";"SAN ROQUE";"Andean";"SR";"ANT_SR";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05690";"SANTO DOMINGO";"SANTO DOMINGO";"Andean";"SD";"ANT_SD";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05736";"SEGOVIA";"SEGOVIA";"Andean";"SEG";"ANT_SEG";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05858";"VEGACHÍ";"VEGACHI";"Andean";"VEG";"ANT_VEG";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05885";"YALÍ";"YALI";"Andean";"YAL";"ANT_YAL";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05890";"YOLOMBÓ";"YOLOMBO";"Andean";"YOL";"ANT_YOL";"NORDESTE ANTIOQUEÑO";"VI";"VI - NORDESTE ANTIOQUEÑO"
"25";"CUNDINAMARCA";"CUN";"25148";"CAPARRAPÍ";"CAPARRAPI";"Andean";"CAP";"CUN_CAP";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25258";"EL PEÑÓN";"EL PENON";"Andean";"EP";"CUN_EP";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25320";"GUADUAS";"GUADUAS";"Andean";"GUA";"CUN_GUA";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25394";"LA PALMA";"LA PALMA";"Andean";"LP";"CUN_LP";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25398";"LA PEÑA";"LA PENA";"Andean";"LP";"CUN_LP";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25402";"LA VEGA";"LA VEGA";"Andean";"LV";"CUN_LV";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25489";"NIMAIMA";"NIMAIMA";"Andean";"NIM";"CUN_NIM";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25491";"NOCAIMA";"NOCAIMA";"Andean";"NOC";"CUN_NOC";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25513";"PACHO";"PACHO";"Andean";"PAC";"CUN_PAC";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25518";"PAIME";"PAIME";"Andean";"PAI";"CUN_PAI";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25592";"QUEBRADANEGRA";"QUEBRADANEGRA";"Andean";"QUE";"CUN_QUE";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25653";"SAN CAYETANO";"SAN CAYETANO";"Andean";"SC";"CUN_SC";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25658";"SAN FRANCISCO";"SAN FRANCISCO";"Andean";"SF";"CUN_SF";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25823";"TOPAIPÍ";"TOPAIPI";"Andean";"TOP";"CUN_TOP";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25851";"ÚTICA";"UTICA";"Andean";"UTI";"CUN_UTI";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25862";"VERGARA";"VERGARA";"Andean";"VER";"CUN_VER";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25867";"VIANÍ";"VIANI";"Andean";"VIA";"CUN_VIA";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25871";"VILLAGÓMEZ";"VILLAGOMEZ";"Andean";"VIL";"CUN_VIL";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"25";"CUNDINAMARCA";"CUN";"25875";"VILLETA";"VILLETA";"Andean";"VIL";"CUN_VIL";"NOROCCIDENTE DE CUNDINAMARCA";"VI";"VI - NOROCCIDENTE DE CUNDINAMARCA"
"05";"ANTIOQUIA";"ANT";"05038";"ANGOSTURA";"ANGOSTURA";"Andean";"ANG";"ANT_ANG";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05086";"BELMIRA";"BELMIRA";"Andean";"BEL";"ANT_BEL";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05107";"BRICEÑO";"BRICENO";"Andean";"BRI";"ANT_BRI";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05134";"CAMPAMENTO";"CAMPAMENTO";"Andean";"CAM";"ANT_CAM";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05150";"CAROLINA";"CAROLINA";"Andean";"CAR";"ANT_CAR";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05237";"DONMATÍAS";"DONMATIAS";"Andean";"DON";"ANT_DON";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05264";"ENTRERRÍOS";"ENTRERRIOS";"Andean";"ENT";"ANT_ENT";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05310";"GÓMEZ PLATA";"GOMEZ PLATA";"Andean";"GP";"ANT_GP";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05315";"GUADALUPE";"GUADALUPE";"Andean";"GUA";"ANT_GUA";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05361";"ITUANGO";"ITUANGO";"Andean";"ITU";"ANT_ITU";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05647";"SAN ANDRÉS DE CUERQUÍA";"SAN ANDRES DE CUERQUIA";"Andean";"SAC";"ANT_SAC";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05658";"SAN JOSÉ DE LA MONTAÑA";"SAN JOSE DE LA MONTANA";"Andean";"SJM";"ANT_SJM";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05664";"SAN PEDRO DE LOS MILAGROS";"SAN PEDRO DE LOS MILAGROS";"Andean";"SPM";"ANT_SPM";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05686";"SANTA ROSA DE OSOS";"SANTA ROSA DE OSOS";"Andean";"SRO";"ANT_SRO";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05819";"TOLEDO";"TOLEDO";"Andean";"TOL";"ANT_TOL";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05854";"VALDIVIA";"VALDIVIA";"Andean";"VAL";"ANT_VAL";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"05";"ANTIOQUIA";"ANT";"05887";"YARUMAL";"YARUMAL";"Andean";"YAR";"ANT_YAR";"NORTE DE ANTIOQUIA";"VI";"VI - NORTE DE ANTIOQUIA"
"41";"HUILA";"HUI";"41001";"NEIVA";"NEIVA";"Andean";"NEI";"HUI_NEI";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41016";"AIPE";"AIPE";"Andean";"AIP";"HUI_AIP";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41078";"BARAYA";"BARAYA";"Andean";"BAR";"HUI_BAR";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41132";"CAMPOALEGRE";"CAMPOALEGRE";"Andean";"CAM";"HUI_CAM";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41206";"COLOMBIA";"COLOMBIA";"Andean";"COL";"HUI_COL";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41524";"PALERMO";"PALERMO";"Andean";"PAL";"HUI_PAL";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41615";"RIVERA";"RIVERA";"Andean";"RIV";"HUI_RIV";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41676";"SANTA MARÍA";"SANTA MARIA";"Andean";"SM";"HUI_SM";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41799";"TELLO";"TELLO";"Andean";"TEL";"HUI_TEL";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"41";"HUILA";"HUI";"41872";"VILLAVIEJA";"VILLAVIEJA";"Andean";"VIL";"HUI_VIL";"NORTE DEL HUILA";"VI";"VI - NORTE DEL HUILA"
"73";"TOLIMA";"TOL";"73001";"IBAGUÉ";"IBAGUE";"Andean";"IBA";"TOL_IBA";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73026";"ALVARADO";"ALVARADO";"Andean";"ALV";"TOL_ALV";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73030";"AMBALEMA";"AMBALEMA";"Andean";"AMB";"TOL_AMB";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73043";"ANZOÁTEGUI";"ANZOATEGUI";"Andean";"ANZ";"TOL_ANZ";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73055";"ARMERO";"ARMERO";"Andean";"ARM";"TOL_ARM";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73124";"CAJAMARCA";"CAJAMARCA";"Andean";"CAJ";"TOL_CAJ";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73148";"CARMEN DE APICALÁ";"CARMEN DE APICALA";"Andean";"CA";"TOL_CA";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73152";"CASABIANCA";"CASABIANCA";"Andean";"CAS";"TOL_CAS";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73200";"COELLO";"COELLO";"Andean";"COE";"TOL_COE";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73268";"ESPINAL";"ESPINAL";"Andean";"ESP";"TOL_ESP";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73270";"FALAN";"FALAN";"Andean";"FAL";"TOL_FAL";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73275";"FLANDES";"FLANDES";"Andean";"FLA";"TOL_FLA";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73283";"FRESNO";"FRESNO";"Andean";"FRE";"TOL_FRE";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73347";"HERVEO";"HERVEO";"Andean";"HER";"TOL_HER";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73349";"HONDA";"HONDA";"Andean";"HON";"TOL_HON";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73408";"LÉRIDA";"LERIDA";"Andean";"LER";"TOL_LER";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73411";"LÍBANO";"LIBANO";"Andean";"LIB";"TOL_LIB";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73443";"SAN SEBASTIÁN DE MARIQUITA";"SAN SEBASTIAN DE MARIQUITA";"Andean";"SSM";"TOL_SSM";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73449";"MELGAR";"MELGAR";"Andean";"MEL";"TOL_MEL";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73461";"MURILLO";"MURILLO";"Andean";"MUR";"TOL_MUR";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73520";"PALOCABILDO";"PALOCABILDO";"Andean";"PAL";"TOL_PAL";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73547";"PIEDRAS";"PIEDRAS";"Andean";"PIE";"TOL_PIE";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73686";"SANTA ISABEL";"SANTA ISABEL";"Andean";"SI";"TOL_SI";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73770";"SUÁREZ";"SUAREZ";"Andean";"SUA";"TOL_SUA";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73861";"VENADILLO";"VENADILLO";"Andean";"VEN";"TOL_VEN";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"73";"TOLIMA";"TOL";"73870";"VILLAHERMOSA";"VILLAHERMOSA";"Andean";"VIL";"TOL_VIL";"NORTE DEL TOLIMA";"VI";"VI - NORTE DEL TOLIMA"
"05";"ANTIOQUIA";"ANT";"05004";"ABRIAQUÍ";"ABRIAQUI";"Andean";"ABR";"ANT_ABR";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05042";"SANTA FÉ DE ANTIOQUIA";"SANTA FE DE ANTIOQUIA";"Andean";"SFA";"ANT_SFA";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05044";"ANZÁ";"ANZA";"Andean";"ANZ";"ANT_ANZ";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05059";"ARMENIA";"ARMENIA";"Andean";"ARM";"ANT_ARM";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05113";"BURITICÁ";"BURITICA";"Andean";"BUR";"ANT_BUR";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05125";"CAICEDO";"CAICEDO";"Andean";"CAI";"ANT_CAI";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05138";"CAÑASGORDAS";"CANASGORDAS";"Andean";"CAN";"ANT_CAN";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05234";"DABEIBA";"DABEIBA";"Andean";"DAB";"ANT_DAB";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05240";"EBÉJICO";"EBEJICO";"Andean";"EBE";"ANT_EBE";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05284";"FRONTINO";"FRONTINO";"Andean";"FRO";"ANT_FRO";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05306";"GIRALDO";"GIRALDO";"Andean";"GIR";"ANT_GIR";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05347";"HELICONIA";"HELICONIA";"Andean";"HEL";"ANT_HEL";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05411";"LIBORINA";"LIBORINA";"Andean";"LIB";"ANT_LIB";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05501";"OLAYA";"OLAYA";"Andean";"OLA";"ANT_OLA";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05543";"PEQUE";"PEQUE";"Andean";"PEQ";"ANT_PEQ";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05628";"SABANALARGA";"SABANALARGA";"Andean";"SAB";"ANT_SAB";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05656";"SAN JERÓNIMO";"SAN JERONIMO";"Andean";"SJ";"ANT_SJ";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05761";"SOPETRÁN";"SOPETRAN";"Andean";"SOP";"ANT_SOP";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05842";"URAMITA";"URAMITA";"Andean";"URA";"ANT_URA";"OCCIDENTE ANTIOQUEÑO";"VI";"VI - OCCIDENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05002";"ABEJORRAL";"ABEJORRAL";"Andean";"ABE";"ANT_ABE";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05021";"ALEJANDRÍA";"ALEJANDRIA";"Andean";"ALE";"ANT_ALE";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05055";"ARGELIA";"ARGELIA";"Andean";"ARG";"ANT_ARG";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05148";"EL CARMEN DE VIBORAL";"EL CARMEN DE VIBORAL";"Andean";"ECV";"ANT_ECV";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05197";"COCORNÁ";"COCORNA";"Andean";"COC";"ANT_COC";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
"05";"ANTIOQUIA";"ANT";"05206";"CONCEPCIÓN";"CONCEPCION";"Andean";"CON";"ANT_CON";"ORIENTE ANTIOQUEÑO";"VI";"VI - ORIENTE ANTIOQUEÑO"
